id,Response
381445,0.0004189007190263192
381446,0.36536039309174356
381447,0.13200653962197495
381448,0.00022957925369821504
381449,0.04813476068365456
381450,0.36225516935890034
381451,0.00031879388339718916
381452,0.37138481821588026
381453,0.0007272893142210026
381454,0.05366135028300733
381455,0.1376824808651907
381456,0.11580816657694688
381457,0.09512180011759022
381458,0.0002036416337759387
381459,0.00024241993781121823
381460,0.0003435424419049209
381461,0.00021698299265100567
381462,0.0003657388644108286
381463,0.1855209587235181
381464,0.10378486715554963
381465,0.23708863300733907
381466,0.000427967564208874
381467,0.05001311455155123
381468,0.0004475166033788509
381469,0.16943203653162334
381470,0.16834753912928746
381471,0.044714854787016964
381472,0.3259521680252606
381473,0.30237387145405886
381474,0.00024725141856893416
381475,0.39633934722995456
381476,0.1438139786065599
381477,0.0013931691084607901
381478,0.001162572958625027
381479,0.363850657312097
381480,0.00024078297320938503
381481,0.3782617347475086
381482,0.3330191784067471
381483,0.00028077838911161866
381484,0.03275415189486532
381485,0.09589291423002982
381486,0.0010395944080653675
381487,0.028116622892089948
381488,0.0003612579607661189
381489,0.316542827031664
381490,0.29596588520947353
381491,0.26414191001967624
381492,0.5062670250475096
381493,0.0002517066662745491
381494,0.0005958760872159814
381495,0.0002391230311948448
381496,0.238218305914505
381497,0.000903294320009712
381498,0.0003430891858666506
381499,0.10118798971485267
381500,0.01867468848914118
381501,0.3598496374547002
381502,0.00021169201263195866
381503,0.0003615968814819144
381504,0.00019764175493401117
381505,0.00030851796516684544
381506,0.0007621330863459214
381507,0.29439593537574976
381508,0.0005503571348594851
381509,0.26927563749400657
381510,0.30496978608770436
381511,0.29245753902561217
381512,0.0007266259254230724
381513,0.33334320450481425
381514,0.4245702635760098
381515,0.2924970002960346
381516,0.00035061057482185305
381517,0.2621258663603751
381518,0.2332968070780649
381519,0.36318751563140883
381520,0.33372173384752735
381521,0.3486287869067636
381522,0.0006062500933664022
381523,0.0002916809729036168
381524,0.28184840252795557
381525,0.00032361161987889975
381526,0.0007248511443966796
381527,0.00026331237248714354
381528,0.004003216148768416
381529,0.0002305676787666683
381530,0.27213924113638055
381531,0.31771555574039384
381532,0.08589698243889016
381533,0.00074840153181862
381534,0.00025977053820354883
381535,0.3725305432608487
381536,0.2791164244585948
381537,0.49441376611488175
381538,0.20834381780499064
381539,0.2969336923604743
381540,0.00032634593027364893
381541,0.00016338338241231784
381542,0.16850501691041425
381543,0.38724372373922045
381544,0.0023866650511319082
381545,0.0007218327407561795
381546,0.4920753061768992
381547,0.3150633328940228
381548,0.26487350361275874
381549,0.2518313153855703
381550,0.0003703605445740032
381551,0.32968575852882154
381552,0.08507699638764556
381553,0.0006562510998966264
381554,0.18746773929588104
381555,0.00023683231430287133
381556,0.22831486326201433
381557,0.036509196191890296
381558,0.0009142011766216799
381559,0.03022516476785998
381560,0.42705863788700127
381561,0.00027382723071784157
381562,0.00039233779525987416
381563,0.1070917172071838
381564,0.0027042054493107465
381565,0.12118173094794946
381566,0.0003221450718367964
381567,0.0005400945966738949
381568,0.1765975308717364
381569,0.00030490395944979146
381570,0.15970044208196688
381571,0.00020294018331860442
381572,0.02108654073263482
381573,0.16157062114255458
381574,0.04280407671291444
381575,0.0010846652877800685
381576,0.2811232609307573
381577,0.0002358311312937179
381578,0.18211679349373927
381579,0.05017501811799117
381580,0.001089402599394963
381581,0.00036166984373972626
381582,0.00023482101383691
381583,0.00038204679020597653
381584,0.19163546645803972
381585,0.0003055842365559505
381586,0.14509087860927372
381587,0.1012482328389522
381588,0.3065448747015019
381589,0.00024994334840234937
381590,0.017874452886430647
381591,0.21177467719512472
381592,0.09419549866316339
381593,0.32767727590720486
381594,0.002402480173948609
381595,0.0017199517814445262
381596,0.41503648038857766
381597,0.3534450654094336
381598,1.0
381599,0.0005087081359515998
381600,0.00034412971035664936
381601,0.0002478638878214691
381602,0.0003655129320786468
381603,0.13558179667357206
381604,0.34026171396201044
381605,0.0002575305537769394
381606,0.2879305741804822
381607,0.2979715747831877
381608,0.12597696236429476
381609,0.19264012976321593
381610,0.00017903880542022153
381611,0.14410810647996294
381612,0.15265204738125474
381613,0.00034118308092747203
381614,0.3077957843187114
381615,0.08069251528834327
381616,0.0009930459563520797
381617,0.02315373025360799
381618,0.000285874635391571
381619,0.1000753161028588
381620,0.213902406039465
381621,0.0010942942652581973
381622,0.0002782882407597097
381623,0.3116359051719451
381624,0.0003411969314140493
381625,0.00023502866699473196
381626,0.0009433951338637497
381627,0.00026116253970369336
381628,0.23840277130904058
381629,0.29492891550157924
381630,0.07746373715745204
381631,0.00025929300989512857
381632,0.25613997468456867
381633,0.29970744740078237
381634,0.0002906532644535648
381635,0.33881647496749834
381636,0.21509556363367027
381637,0.0009340500617403561
381638,0.00027116849445537054
381639,0.13211007766419083
381640,0.18018827844036667
381641,0.3631955535049163
381642,0.00028896151737622505
381643,0.0002464196713518433
381644,0.0007247445204045327
381645,0.06472989709771368
381646,0.2761344078179791
381647,0.2829271164466229
381648,0.3057992295566416
381649,0.029591104221192856
381650,0.03737828336399011
381651,0.0004243862371341219
381652,0.0009672780966102519
381653,0.073702266153363
381654,0.35940014569880213
381655,0.0002111845567359591
381656,0.29632522031031716
381657,0.23392176983178542
381658,0.00034809653835876425
381659,0.00027759046118381247
381660,0.0002529900308361447
381661,0.0010420858860643804
381662,0.00036854336841435744
381663,0.013851624884799987
381664,0.15455306088442977
381665,0.3267419640506956
381666,0.027533015409376298
381667,0.07555158648352907
381668,0.4346224514055478
381669,0.0004330266645149071
381670,0.36527323726556826
381671,0.09794817288066943
381672,0.3577682347502277
381673,0.4105658135037434
381674,0.01802431336854579
381675,0.016632054358088632
381676,0.3509288339356222
381677,0.125149921887678
381678,0.0002409842308921271
381679,0.00043494206643188745
381680,0.0005095878361824832
381681,0.38502503770042884
381682,0.24713455761498992
381683,0.44617118014390467
381684,0.0003092630223371531
381685,0.31967645629202857
381686,0.00029936743283071434
381687,0.15118239308638995
381688,0.0005001901688640159
381689,0.3658018514401954
381690,0.30298202668289365
381691,0.0220109129679971
381692,0.0002951289099500096
381693,0.324156104608161
381694,0.00022250568387011994
381695,0.00022354264829410616
381696,0.00032291423907207094
381697,0.2892625540803604
381698,0.02073639251330724
381699,0.13502007291095022
381700,0.0004199810870981508
381701,0.36902062593083806
381702,0.29905160634933536
381703,0.0003924355751791117
381704,0.0003725518815573801
381705,0.14159368038205974
381706,0.0874613945938281
381707,0.000359579817021854
381708,0.0009906511224910593
381709,0.00017707246542245125
381710,0.311206100408676
381711,0.00026707865707633927
381712,0.044459547156568496
381713,0.021169748934225
381714,0.0002742461576742523
381715,0.22383230793745523
381716,0.19341800572957113
381717,0.0007177054804166524
381718,0.2998643479037818
381719,0.00026072475949032024
381720,0.0014494819298277906
381721,0.00042135045752377204
381722,0.3140659387762509
381723,0.16397849630057199
381724,0.2387249156400361
381725,0.026284793237852107
381726,0.269960344629644
381727,0.12784846662632438
381728,0.32817918622076625
381729,0.00025753286629470024
381730,0.32973852400742654
381731,0.0008616829598714437
381732,0.00029969555587297135
381733,0.34223343629455705
381734,0.14456144162566809
381735,0.0010140193799049733
381736,0.0002180309058116077
381737,0.17263075485649754
381738,0.16632326213779708
381739,0.00042463439450645676
381740,0.3658133925548158
381741,0.33854095590030825
381742,0.0003252377671964168
381743,0.03920267459193465
381744,0.0019850238914247463
381745,0.0002276558931518653
381746,0.00027434894871611136
381747,0.00016986467925689003
381748,0.00028748931388398986
381749,0.09814229756115164
381750,0.07187950117185646
381751,0.008561322798928751
381752,0.16855252211738825
381753,0.00034216447013493397
381754,0.22301590457370363
381755,0.3416635128938855
381756,0.0003397422604218506
381757,0.0003755897272157547
381758,0.0009492043767001001
381759,0.2318064058397828
381760,0.000294368715533155
381761,0.10505012219751025
381762,0.0009981451556339254
381763,0.0002600705134289995
381764,0.04893598991404643
381765,0.3488009772490046
381766,0.028294562892477497
381767,0.3942213027844032
381768,0.2944754115525718
381769,0.00019306500734518107
381770,0.3015370256287861
381771,0.280289499505789
381772,0.4715313974929503
381773,0.00016029425949164633
381774,0.0003214746590715574
381775,0.0003527367222938404
381776,0.0004386021063779486
381777,0.21610750540966628
381778,0.22828776218731825
381779,0.0003856421916375377
381780,0.00024444110871655873
381781,0.13134333876426774
381782,0.0003097342573937657
381783,0.00030620870762356763
381784,0.0003758169481227827
381785,0.0003498282232229842
381786,0.32409688681181575
381787,0.2810046929740808
381788,0.23204684851343838
381789,0.11976632770748867
381790,0.3054857990384518
381791,0.3468031612661617
381792,0.0889588803778715
381793,0.0006797643491827307
381794,0.2551480374287557
381795,0.15243939354223193
381796,0.09308257841389558
381797,0.29024137650474713
381798,0.14365516983233353
381799,0.00017071692675239264
381800,0.0010529518438371316
381801,0.38128473459383555
381802,0.0002933604035753871
381803,0.0006801833504890283
381804,0.2738165890427305
381805,0.00023353338265843477
381806,0.00025589315271337193
381807,0.0010919909272225333
381808,0.00032556217546529594
381809,0.35832630144551386
381810,0.0007727037877354871
381811,0.34902931014870875
381812,0.11706262751452973
381813,0.09812294476808384
381814,0.4356887592098426
381815,0.0003134407891634529
381816,0.26730841631612684
381817,0.000363164728511908
381818,0.000783601820697527
381819,0.0004056172340153952
381820,0.00031450328891870466
381821,0.007777132356253854
381822,0.0006674060452483438
381823,0.02948513162534591
381824,0.00026295931785935017
381825,0.024124593376036008
381826,0.0013936704577163582
381827,0.00022667630603149245
381828,0.0422563377449399
381829,0.22446097182352892
381830,0.1911847535974001
381831,0.0003027139060911945
381832,0.0005462383980054891
381833,0.00041060103510816867
381834,0.34423703708814923
381835,0.0008644394394399066
381836,0.22709474343332514
381837,0.3494232000332826
381838,0.0004731423231042384
381839,0.0007944845482489085
381840,0.00036252401251244277
381841,0.00031893612100378324
381842,0.00022447806952231007
381843,0.00018334985399372472
381844,0.274787740876508
381845,0.28750406251493216
381846,0.000263079654393584
381847,0.0002755754444545992
381848,0.0004875002560526826
381849,0.02114268171352433
381850,0.0006207727800869199
381851,0.0003500682307202326
381852,0.21306336243871493
381853,0.008101811490677418
381854,0.0003583632725676238
381855,0.387409865990576
381856,0.0003269359201651882
381857,0.00029834929302222817
381858,0.0003769087843865132
381859,0.09049028662595414
381860,0.0004219089026835728
381861,0.17793069527409422
381862,0.3079732727629209
381863,0.07767376763103759
381864,0.00034848565016429035
381865,0.000995662784131605
381866,0.3056625068048197
381867,0.001092107359802118
381868,0.0004385603458352613
381869,0.00019236015100176717
381870,0.02965732424127284
381871,0.0005860872766876759
381872,0.0004000522001330873
381873,0.00021899287345710945
381874,0.19209978249458792
381875,0.1432519171011315
381876,0.0004619943429691367
381877,0.21487797852734888
381878,0.11699569139356811
381879,0.0007782394192854083
381880,0.0008950285862170983
381881,0.0011356972270018682
381882,0.0003077684703809981
381883,0.13072810008080674
381884,0.058044724880891324
381885,0.30900316217090057
381886,0.3506954804289417
381887,0.00038114266090995025
381888,0.0010092466165937638
381889,0.00020386139729964374
381890,0.0004341514761254554
381891,0.020817428758140744
381892,0.0002798856300875775
381893,0.0003067172853531735
381894,0.00021884781913431372
381895,0.008238693726708362
381896,0.22193190939786248
381897,0.006750178387459031
381898,0.19444506579636273
381899,0.08141430307336847
381900,0.30564476167032445
381901,0.023032948024730174
381902,0.12016737011346545
381903,0.00030415827191831627
381904,0.08069737058124409
381905,0.26031830902526065
381906,0.07298706437902286
381907,0.21151261151364004
381908,0.4200960256381611
381909,0.1848468163173767
381910,0.26388674820095104
381911,0.0004430650517001974
381912,0.342810885590926
381913,0.0002836630726499936
381914,0.12394269289786652
381915,0.3103082806187609
381916,0.008768293745078079
381917,0.00034112745526129913
381918,0.00027015106973349046
381919,0.3174504025645832
381920,0.06553226454962136
381921,0.19711671240004203
381922,0.00036227105959749117
381923,0.058904597442529835
381924,0.14505158251492814
381925,0.00041324771062638363
381926,0.0518726571939199
381927,0.173704747904452
381928,0.10903658418355519
381929,0.0003910267944179342
381930,0.0006966770655461442
381931,0.00024930351648020657
381932,0.2187272594688799
381933,0.0009360394155906288
381934,0.07561053887348682
381935,0.3945408744974341
381936,0.35949624747635467
381937,0.0004251203581418035
381938,0.07235266773566028
381939,0.00021636659775811683
381940,0.051300176794763286
381941,0.00024491052707178616
381942,0.0004991047655004301
381943,0.2638607239651997
381944,0.0075842387734815905
381945,0.00045430829072993703
381946,0.0007439502538940735
381947,0.0008601433916668961
381948,0.0003387174757637006
381949,0.0009782220587082524
381950,0.35187861570017037
381951,0.12497288577019736
381952,0.00023946051671909488
381953,0.2137950503900118
381954,0.004627949885273346
381955,0.37391154444146624
381956,0.00025522843688755367
381957,0.22827124229163215
381958,0.23179990068476497
381959,0.3308344111561549
381960,0.07523706878960111
381961,0.000523402620142391
381962,0.09075204102250448
381963,0.00036679219445183225
381964,0.0002832725956572817
381965,0.0005982153213448275
381966,0.00027566363732166603
381967,0.24665676198897296
381968,0.2580119194559271
381969,0.0003154224355855155
381970,0.00025117618074375046
381971,0.00019761622767043541
381972,0.2762987831072884
381973,0.00037144925728405624
381974,0.00027528774553487335
381975,0.0003987343064696241
381976,0.0002688564749159298
381977,0.32957900241196336
381978,0.00024364597619120102
381979,0.00027756350229262106
381980,0.3487836733772011
381981,0.19448347352835357
381982,0.0002577161378631851
381983,0.0004284409642274002
381984,0.25814296469348863
381985,0.00031556112311714187
381986,0.0012830566240991281
381987,0.13481121026172435
381988,0.0003396357383292753
381989,0.14916037105291885
381990,0.00040694674506559726
381991,0.0010299525515679116
381992,0.0009431576249486799
381993,0.2736536440017971
381994,0.00036043422667402837
381995,0.0001646473493472825
381996,0.0018463352188614137
381997,0.0008818128856795751
381998,0.0009414803428549212
381999,0.28308561746922106
382000,0.3227243685862141
382001,0.027474372512492184
382002,0.17680876498212547
382003,0.3673933015293638
382004,0.00042196393432190795
382005,0.5020017116179668
382006,0.06727582671162079
382007,0.0005992084386866207
382008,0.005951201306430241
382009,0.00034535426103212373
382010,0.3168158923823683
382011,0.0013514094138643963
382012,0.003285683691236845
382013,0.3587035765230071
382014,0.033446052228797395
382015,0.25059626235500226
382016,0.058853570862576886
382017,0.4532392084062317
382018,0.37775716189893704
382019,0.03045285538430064
382020,0.10451769828298348
382021,0.3862551832378939
382022,0.11766913225216107
382023,0.08963253577251155
382024,0.3566758731785108
382025,0.0005323995752180759
382026,0.0003668728215015939
382027,0.00027222023939129926
382028,0.000264758289065127
382029,0.22001195696505121
382030,0.2591299582646918
382031,0.07792626419471395
382032,0.29349118478334213
382033,0.4195574478641467
382034,0.14710611294422693
382035,0.38417295366426313
382036,0.0002740988821784453
382037,0.0003325038579571065
382038,0.0003256998989512356
382039,0.0004149545011554111
382040,0.27640348365679196
382041,0.3012588634646316
382042,0.30781941295580817
382043,0.0013309240566594179
382044,0.0013133188076504508
382045,0.0008672695681217743
382046,0.12371108100016745
382047,0.036853378509431205
382048,0.0005671989134374491
382049,0.0004181926702184654
382050,0.004534991715638472
382051,0.00019815332493362852
382052,0.0013826012736425548
382053,0.0001742036681382064
382054,0.00027877169356151733
382055,0.004035773746576797
382056,0.00034073636534108823
382057,0.19585414075628732
382058,0.2801975796339425
382059,0.14044789084622397
382060,0.0004132304564518964
382061,0.1673061973228034
382062,0.0004354047429060975
382063,0.2619284772543552
382064,0.11515311217298148
382065,0.017005145123854974
382066,0.0010106730164770338
382067,0.0970843763693189
382068,0.27329253666496095
382069,0.047013998254586166
382070,0.1616589009487423
382071,0.0009952484955488535
382072,0.0010245300672831028
382073,0.0003650981811047422
382074,0.0008961819396798708
382075,0.16793036000961697
382076,0.0002755101744707837
382077,0.30113072511142447
382078,0.1668270769662711
382079,0.00015652382136601542
382080,0.3621714297689068
382081,0.24451365711420353
382082,0.00036736375356231693
382083,0.34098461804275276
382084,0.2775845127845608
382085,0.44715758540158285
382086,0.4235398987879757
382087,0.0006541893398406499
382088,0.21847044938297855
382089,0.22324182553665123
382090,0.08846308341729647
382091,0.0003198225028355415
382092,0.000265908098959694
382093,0.3205864917635555
382094,0.1027425772344229
382095,0.0003178026063848286
382096,0.3126886214783869
382097,0.3646624389919468
382098,0.2160463032108467
382099,0.30570061317104885
382100,0.31446806432144736
382101,0.17886179057702112
382102,0.14708231483960474
382103,0.06067607164386728
382104,0.00044146768784233313
382105,0.25493876376522917
382106,0.23818317345143597
382107,0.0005702012296893832
382108,0.0003726495283272053
382109,0.24813644242147814
382110,0.00019036951958216602
382111,0.000237235709302691
382112,0.24637007309045442
382113,0.0002634924816069351
382114,0.0002403502608948543
382115,0.0002350681078055244
382116,0.36358158040829225
382117,0.00032914323618031115
382118,0.0474526266753162
382119,0.00019099092030917513
382120,0.5113886725204722
382121,0.2525799162988758
382122,0.36699455961672056
382123,0.000778190087557321
382124,0.0002015884723300575
382125,0.00022431968726320992
382126,0.000898257315188217
382127,0.0002734916674930211
382128,0.2987528099529948
382129,0.18355584852581622
382130,0.3912751841587421
382131,0.2935579544229894
382132,0.38794578296892296
382133,0.0003471120552878137
382134,0.0002676729939327597
382135,0.00027803608910713276
382136,0.31472533161336474
382137,0.00023351303186744496
382138,0.0004429926497547242
382139,0.0002878267898160742
382140,0.0003285648389860326
382141,0.0003046605436022583
382142,0.0002634800382536461
382143,0.0002511654822326085
382144,0.0003559222081999854
382145,0.014738471786860462
382146,0.21440095788936853
382147,0.0002678375716933061
382148,0.0003495027575877704
382149,0.22400922089476455
382150,0.05523671089318044
382151,0.3773674913377658
382152,0.05886022869655485
382153,0.14634069325937335
382154,0.0008332704316347671
382155,0.0001734113009189256
382156,0.010614025652495649
382157,0.00022865672509750563
382158,0.00029884566156423086
382159,0.2263593386115264
382160,0.41531159471787416
382161,0.0002602944339030631
382162,0.1984073209809438
382163,0.18777496307620833
382164,0.0013669744240229333
382165,0.09124201943031199
382166,0.21761777725095238
382167,0.021441314565776456
382168,0.03831417041939745
382169,0.3660575684426585
382170,0.00024409072702727213
382171,0.0009044042117579448
382172,0.00021279365984211386
382173,0.12376255693512463
382174,0.0010072373599022695
382175,0.01908411904361568
382176,0.00017128917633160446
382177,0.0001675981765741016
382178,0.15565367756733417
382179,0.28147200467373557
382180,0.0003327867292193117
382181,0.0007693927663026244
382182,0.021363073256679514
382183,0.0002577011010892972
382184,0.1831211182162446
382185,0.02745024842910375
382186,0.18612858722003028
382187,0.00041680337847383104
382188,0.14209096163901158
382189,0.0001640355800137985
382190,0.41546188596216616
382191,0.015947314970531055
382192,0.029357678665667977
382193,0.000698471051402409
382194,0.009010698139131898
382195,0.00034235568227263024
382196,0.00043011387127771196
382197,0.0004396938006601186
382198,0.02033048900793776
382199,0.03396518132175124
382200,0.0004813562574962053
382201,0.00036743829084060674
382202,0.30385054742994744
382203,0.2437202793196806
382204,0.0005740056079880838
382205,0.040610876776067326
382206,0.0004266049901481421
382207,0.00032378907352521337
382208,0.24179740796937377
382209,0.00041923384806015864
382210,0.09464463731620651
382211,0.0002035648854111426
382212,0.001242158474096962
382213,1.0
382214,0.00040596469440525425
382215,0.2640783473626367
382216,0.2765503710485947
382217,0.000652524153478412
382218,0.000313660600210897
382219,0.0012836763474402717
382220,0.01981577591819372
382221,0.3831355210156119
382222,0.000298655041839033
382223,0.0005954563098398931
382224,0.00047566106794783404
382225,0.19068197167536072
382226,0.3520139355747598
382227,0.33100694395508007
382228,0.161291212619663
382229,0.0004452034053595215
382230,0.08705032214150774
382231,0.00043285748534423695
382232,0.48012491235267624
382233,0.37059434846440203
382234,0.0003109162402637598
382235,0.35353878094858926
382236,0.06753110763485869
382237,0.2661655047473478
382238,0.0003179627894241964
